timestamp,scenario,intersection_id,direction,density,queue,avg_speed,flow,capacity,phase
1470.0,normal,C,W,0.38,14.0,1.6,4.0,50.0,0.0
1475.0,normal,C,N,0.18,0.0,10.93,34.0,50.0,0.0
1475.0,normal,C,S,0.16,0.0,10.78,36.0,50.0,0.0
1475.0,normal,C,E,0.42,15.0,1.33,0.0,50.0,0.0
1475.0,normal,C,W,0.4,17.0,1.09,0.0,50.0,0.0
1480.0,normal,C,N,0.16,0.0,11.32,36.0,50.0,0.0
1480.0,normal,C,S,0.18,0.0,11.96,36.0,50.0,0.0
1480.0,normal,C,E,0.44,18.0,0.82,0.0,50.0,0.0
1480.0,normal,C,W,0.44,19.0,0.67,0.0,50.0,0.0
1485.0,normal,C,N,0.16,0.0,10.48,36.0,50.0,1.0
1485.0,normal,C,S,0.16,0.0,10.26,36.0,50.0,1.0
1485.0,normal,C,E,0.48,21.0,0.37,0.0,50.0,1.0
1485.0,normal,C,W,0.48,22.0,0.32,0.0,50.0,1.0
1490.0,normal,C,N,0.2,2.0,6.41,30.0,50.0,2.0
1490.0,normal,C,S,0.2,3.0,5.85,30.0,50.0,2.0
1490.0,normal,C,E,0.46,19.0,0.42,4.0,50.0,2.0
1490.0,normal,C,W,0.46,19.0,0.51,4.0,50.0,2.0
1495.0,normal,C,N,0.22,6.0,4.67,24.0,50.0,2.0
1495.0,normal,C,S,0.2,5.0,3.18,24.0,50.0,2.0
1495.0,normal,C,E,0.42,16.0,1.08,8.0,50.0,2.0
1495.0,normal,C,W,0.42,16.0,1.26,8.0,50.0,2.0
1500.0,normal,C,N,0.24,9.0,2.43,20.0,50.0,2.0
1500.0,normal,C,S,0.2,8.0,0.96,20.0,50.0,2.0
1500.0,normal,C,E,0.36,12.0,1.71,14.0,50.0,2.0
1500.0,normal,C,W,0.36,12.0,2.17,14.0,50.0,2.0
1505.0,normal,C,N,0.28,11.0,1.8,14.0,50.0,2.0
1505.0,normal,C,S,0.24,10.0,0.62,14.0,50.0,2.0
1505.0,normal,C,E,0.32,7.0,3.58,18.0,50.0,2.0
1505.0,normal,C,W,0.3,8.0,3.57,20.0,50.0,2.0
1510.0,normal,C,N,0.32,12.0,2.19,10.0,50.0,2.0
1510.0,normal,C,S,0.26,10.0,2.06,8.0,50.0,2.0
1510.0,normal,C,E,0.26,3.0,5.18,24.0,50.0,2.0
1510.0,normal,C,W,0.24,4.0,4.97,26.0,50.0,2.0
1515.0,normal,C,N,0.36,13.0,2.01,4.0,50.0,2.0
1515.0,normal,C,S,0.32,10.0,2.87,4.0,50.0,2.0
1515.0,normal,C,E,0.2,0.0,8.41,30.0,50.0,2.0
1515.0,normal,C,W,0.2,0.0,8.02,30.0,50.0,2.0
1520.0,normal,C,N,0.4,15.0,1.41,0.0,50.0,2.0
1520.0,normal,C,S,0.36,12.0,2.25,0.0,50.0,2.0
1520.0,normal,C,E,0.16,0.0,11.8,36.0,50.0,2.0
1520.0,normal,C,W,0.16,0.0,11.53,36.0,50.0,2.0
1525.0,normal,C,N,0.44,19.0,0.78,0.0,50.0,2.0
1525.0,normal,C,S,0.4,15.0,1.26,0.0,50.0,2.0
1525.0,normal,C,E,0.16,0.0,11.35,36.0,50.0,2.0
1525.0,normal,C,W,0.16,0.0,12.05,36.0,50.0,2.0
1530.0,normal,C,N,0.48,21.0,0.38,0.0,50.0,3.0
1530.0,normal,C,S,0.44,18.0,0.88,0.0,50.0,3.0
1530.0,normal,C,E,0.16,0.0,10.25,36.0,50.0,3.0
1530.0,normal,C,W,0.14,0.0,10.46,36.0,50.0,3.0
1535.0,normal,C,N,0.46,19.0,0.56,4.0,50.0,0.0
1535.0,normal,C,S,0.42,15.0,0.87,4.0,50.0,0.0
1535.0,normal,C,E,0.2,2.0,7.06,30.0,50.0,0.0
1535.0,normal,C,W,0.16,2.0,5.48,30.0,50.0,0.0
1540.0,normal,C,N,0.4,16.0,0.88,10.0,50.0,0.0
1540.0,normal,C,S,0.42,14.0,1.42,8.0,50.0,0.0
1540.0,normal,C,E,0.2,5.0,3.69,26.0,50.0,0.0
1540.0,normal,C,W,0.18,5.0,3.56,24.0,50.0,0.0
1545.0,normal,C,N,0.36,12.0,2.25,14.0,50.0,0.0
1545.0,normal,C,S,0.36,12.0,1.89,14.0,50.0,0.0
1545.0,normal,C,E,0.2,8.0,0.41,20.0,50.0,0.0
1545.0,normal,C,W,0.2,8.0,1.53,18.0,50.0,0.0
1550.0,normal,C,N,0.3,8.0,3.5,20.0,50.0,0.0
1550.0,normal,C,S,0.32,8.0,3.57,18.0,50.0,0.0
1550.0,normal,C,E,0.24,10.0,0.83,14.0,50.0,0.0
1550.0,normal,C,W,0.24,9.0,1.68,14.0,50.0,0.0
1555.0,normal,C,N,0.24,4.0,5.41,26.0,50.0,0.0
1555.0,normal,C,S,0.26,4.0,5.33,24.0,50.0,0.0
1555.0,normal,C,E,0.28,10.0,2.29,8.0,50.0,0.0
1555.0,normal,C,W,0.28,9.0,3.46,8.0,50.0,0.0
1560.0,normal,C,N,0.2,0.0,8.82,30.0,50.0,0.0
1560.0,normal,C,S,0.2,0.0,7.71,30.0,50.0,0.0
1560.0,normal,C,E,0.32,10.0,2.82,4.0,50.0,0.0
1560.0,normal,C,W,0.32,10.0,2.9,4.0,50.0,0.0
1565.0,normal,C,N,0.16,0.0,10.84,36.0,50.0,0.0
1565.0,normal,C,S,0.18,0.0,10.19,34.0,50.0,0.0
1565.0,normal,C,E,0.36,13.0,2.12,0.0,50.0,0.0
1565.0,normal,C,W,0.38,13.0,2.45,0.0,50.0,0.0
1570.0,normal,C,N,0.16,0.0,11.82,38.0,50.0,0.0
1570.0,normal,C,S,0.16,0.0,10.72,36.0,50.0,0.0
1570.0,normal,C,E,0.4,15.0,1.25,0.0,50.0,0.0
1570.0,normal,C,W,0.42,16.0,1.26,0.0,50.0,0.0
1575.0,normal,C,N,0.2,0.0,9.93,34.0,50.0,1.0
1575.0,normal,C,S,0.18,0.0,9.23,34.0,50.0,1.0
1575.0,normal,C,E,0.42,18.0,0.76,0.0,50.0,1.0
1575.0,normal,C,W,0.46,21.0,0.5,0.0,50.0,1.0
1580.0,normal,C,N,0.22,3.0,6.57,30.0,50.0,2.0
1580.0,normal,C,S,0.18,3.0,3.88,28.0,50.0,2.0
1580.0,normal,C,E,0.42,15.0,0.93,4.0,50.0,2.0
1580.0,normal,C,W,0.46,18.0,0.7,4.0,50.0,2.0
1585.0,normal,C,N,0.26,6.0,2.67,24.0,50.0,2.0
1585.0,normal,C,S,0.18,7.0,0.49,24.0,50.0,2.0
1585.0,normal,C,E,0.42,15.0,1.24,8.0,50.0,2.0
1585.0,normal,C,W,0.42,16.0,0.93,8.0,50.0,2.0
1590.0,normal,C,N,0.26,10.0,2.09,18.0,50.0,2.0
1590.0,normal,C,S,0.2,10.0,0.02,18.0,50.0,2.0
1590.0,normal,C,E,0.36,12.0,1.49,14.0,50.0,2.0
1590.0,normal,C,W,0.36,12.0,1.67,14.0,50.0,2.0
1595.0,normal,C,N,0.3,12.0,1.1,14.0,50.0,2.0
1595.0,normal,C,S,0.22,9.0,1.12,12.0,50.0,2.0
1595.0,normal,C,E,0.32,8.0,3.37,18.0,50.0,2.0
1595.0,normal,C,W,0.3,8.0,2.84,20.0,50.0,2.0
1600.0,normal,C,N,0.34,13.0,2.07,8.0,50.0,2.0
1600.0,normal,C,S,0.28,9.0,2.82,8.0,50.0,2.0
1600.0,normal,C,E,0.26,5.0,4.59,24.0,50.0,2.0
1600.0,normal,C,W,0.26,4.0,5.13,24.0,50.0,2.0
1605.0,normal,C,N,0.38,14.0,1.62,2.0,50.0,2.0
1605.0,normal,C,S,0.32,9.0,3.76,2.0,50.0,2.0
1605.0,normal,C,E,0.22,0.0,7.57,28.0,50.0,2.0
1605.0,normal,C,W,0.2,1.0,7.91,30.0,50.0,2.0
1610.0,normal,C,N,0.42,17.0,1.12,0.0,50.0,2.0
1610.0,normal,C,S,0.36,12.0,2.29,0.0,50.0,2.0
1610.0,normal,C,E,0.18,0.0,10.09,34.0,50.0,2.0
1610.0,normal,C,W,0.18,0.0,10.06,34.0,50.0,2.0
1615.0,normal,C,N,0.46,19.0,0.54,0.0,50.0,2.0
1615.0,normal,C,S,0.4,14.0,1.26,0.0,50.0,2.0
1615.0,normal,C,E,0.14,0.0,10.61,34.0,50.0,2.0
1615.0,normal,C,W,0.16,0.0,11.28,34.0,50.0,2.0
1620.0,normal,C,N,0.48,22.0,0.22,0.0,50.0,3.0
1620.0,normal,C,S,0.44,18.0,0.82,0.0,50.0,3.0
1620.0,normal,C,E,0.14,0.0,8.64,34.0,50.0,3.0
1620.0,normal,C,W,0.18,0.0,9.52,34.0,50.0,3.0
1625.0,normal,C,N,0.46,20.0,0.34,4.0,50.0,0.0
1625.0,normal,C,S,0.44,17.0,0.73,4.0,50.0,0.0
1625.0,normal,C,E,0.16,3.0,3.46,28.0,50.0,0.0
1625.0,normal,C,W,0.18,2.0,5.46,28.0,50.0,0.0
1630.0,normal,C,N,0.42,17.0,1.15,8.0,50.0,0.0
1630.0,normal,C,S,0.42,16.0,1.05,8.0,50.0,0.0
1630.0,normal,C,E,0.18,5.0,4.53,24.0,50.0,0.0
1630.0,normal,C,W,0.2,5.0,2.51,22.0,50.0,0.0
1635.0,normal,C,N,0.36,13.0,1.86,14.0,50.0,0.0
1635.0,normal,C,S,0.36,13.0,1.7,14.0,50.0,0.0
1635.0,normal,C,E,0.22,7.0,3.98,18.0,50.0,0.0
1635.0,normal,C,W,0.2,9.0,1.37,18.0,50.0,0.0
1640.0,normal,C,N,0.32,8.0,3.39,18.0,50.0,0.0
1640.0,normal,C,S,0.32,8.0,3.26,18.0,50.0,0.0
1640.0,normal,C,E,0.26,8.0,2.99,14.0,50.0,0.0
1640.0,normal,C,W,0.24,9.0,1.56,12.0,50.0,0.0
1645.0,normal,C,N,0.26,4.0,5.27,24.0,50.0,0.0
1645.0,normal,C,S,0.26,4.0,4.42,24.0,50.0,0.0
1645.0,normal,C,E,0.3,10.0,2.76,8.0,50.0,0.0
1645.0,normal,C,W,0.28,10.0,2.88,8.0,50.0,0.0
1650.0,normal,C,N,0.2,0.0,7.41,30.0,50.0,0.0
1650.0,normal,C,S,0.22,1.0,7.08,28.0,50.0,0.0
1650.0,normal,C,E,0.34,12.0,2.54,4.0,50.0,0.0
1650.0,normal,C,W,0.34,11.0,2.44,4.0,50.0,0.0
1655.0,normal,C,N,0.16,0.0,10.38,34.0,50.0,0.0
1655.0,normal,C,S,0.16,0.0,9.35,34.0,50.0,0.0
1655.0,normal,C,E,0.38,14.0,1.58,0.0,50.0,0.0
1655.0,normal,C,W,0.38,13.0,1.82,0.0,50.0,0.0
1660.0,normal,C,N,0.16,0.0,11.75,36.0,50.0,0.0
1660.0,normal,C,S,0.16,0.0,10.3,34.0,50.0,0.0
1660.0,normal,C,E,0.42,18.0,0.92,0.0,50.0,0.0
1660.0,normal,C,W,0.42,16.0,1.16,0.0,50.0,0.0
1665.0,normal,C,N,0.18,1.0,9.27,34.0,50.0,1.0
1665.0,normal,C,S,0.18,0.0,8.82,32.0,50.0,1.0
1665.0,normal,C,E,0.46,20.0,0.53,0.0,50.0,1.0
1665.0,normal,C,W,0.46,19.0,0.64,0.0,50.0,1.0
1670.0,normal,C,N,0.22,4.0,6.84,28.0,50.0,2.0
1670.0,normal,C,S,0.22,4.0,5.58,26.0,50.0,2.0
1670.0,normal,C,E,0.44,17.0,0.7,4.0,50.0,2.0
1670.0,normal,C,W,0.44,17.0,0.53,4.0,50.0,2.0
1675.0,normal,C,N,0.22,6.0,2.99,24.0,50.0,2.0
1675.0,normal,C,S,0.24,7.0,2.82,22.0,50.0,2.0
1675.0,normal,C,E,0.42,16.0,1.17,8.0,50.0,2.0
1675.0,normal,C,W,0.42,17.0,0.96,8.0,50.0,2.0
1680.0,normal,C,N,0.26,10.0,1.09,18.0,50.0,2.0
1680.0,normal,C,S,0.28,9.0,2.07,16.0,50.0,2.0
1680.0,normal,C,E,0.36,12.0,2.03,14.0,50.0,2.0
1680.0,normal,C,W,0.36,12.0,1.66,14.0,50.0,2.0
1685.0,normal,C,N,0.3,11.0,2.23,12.0,50.0,2.0
1685.0,normal,C,S,0.32,11.0,2.55,12.0,50.0,2.0
1685.0,normal,C,E,0.32,7.0,3.41,18.0,50.0,2.0
1685.0,normal,C,W,0.32,9.0,3.06,18.0,50.0,2.0
1690.0,normal,C,N,0.34,12.0,2.24,8.0,50.0,2.0
1690.0,normal,C,S,0.36,13.0,1.79,6.0,50.0,2.0
1690.0,normal,C,E,0.26,3.0,5.12,24.0,50.0,2.0
1690.0,normal,C,W,0.26,4.0,4.89,24.0,50.0,2.0
1695.0,normal,C,N,0.38,14.0,1.59,2.0,50.0,2.0
1695.0,normal,C,S,0.38,15.0,1.16,2.0,50.0,2.0
1695.0,normal,C,E,0.2,0.0,7.67,30.0,50.0,2.0
1695.0,normal,C,W,0.22,0.0,7.56,28.0,50.0,2.0
1700.0,normal,C,N,0.42,17.0,1.09,0.0,50.0,2.0
1700.0,normal,C,S,0.42,17.0,0.79,0.0,50.0,2.0
1700.0,normal,C,E,0.18,0.0,10.38,34.0,50.0,2.0
1700.0,normal,C,W,0.18,0.0,10.93,34.0,50.0,2.0
1705.0,normal,C,N,0.46,19.0,0.59,0.0,50.0,2.0
1705.0,normal,C,S,0.46,20.0,0.63,0.0,50.0,2.0
1705.0,normal,C,E,0.16,0.0,10.53,36.0,50.0,2.0
1705.0,normal,C,W,0.14,0.0,11.78,36.0,50.0,2.0
1710.0,normal,C,N,0.48,21.0,0.33,0.0,50.0,3.0
1710.0,normal,C,S,0.5,23.0,0.24,0.0,50.0,3.0
1710.0,normal,C,E,0.16,0.0,9.5,34.0,50.0,3.0
1710.0,normal,C,W,0.16,0.0,8.94,34.0,50.0,3.0
1715.0,normal,C,N,0.46,19.0,0.33,4.0,50.0,0.0
1715.0,normal,C,S,0.46,21.0,0.31,4.0,50.0,0.0
1715.0,normal,C,E,0.22,3.0,5.15,28.0,50.0,0.0
1715.0,normal,C,W,0.2,3.0,4.89,28.0,50.0,0.0
1720.0,normal,C,N,0.42,16.0,1.0,8.0,50.0,0.0
1720.0,normal,C,S,0.42,16.0,1.18,8.0,50.0,0.0
1720.0,normal,C,E,0.22,7.0,3.52,24.0,50.0,0.0
1720.0,normal,C,W,0.2,6.0,4.02,24.0,50.0,0.0
1725.0,normal,C,N,0.36,13.0,1.91,14.0,50.0,0.0
1725.0,normal,C,S,0.36,12.0,1.93,14.0,50.0,0.0
1725.0,normal,C,E,0.26,9.0,1.57,18.0,50.0,0.0
1725.0,normal,C,W,0.22,8.0,0.96,18.0,50.0,0.0
1730.0,normal,C,N,0.3,8.0,3.33,20.0,50.0,0.0
1730.0,normal,C,S,0.32,8.0,3.36,18.0,50.0,0.0
1730.0,normal,C,E,0.3,11.0,2.27,12.0,50.0,0.0
1730.0,normal,C,W,0.26,10.0,1.8,14.0,50.0,0.0
1735.0,normal,C,N,0.26,4.0,5.37,24.0,50.0,0.0
1735.0,normal,C,S,0.26,4.0,4.94,24.0,50.0,0.0
1735.0,normal,C,E,0.36,12.0,2.58,8.0,50.0,0.0
1735.0,normal,C,W,0.3,10.0,2.84,8.0,50.0,0.0
1740.0,normal,C,N,0.2,0.0,7.68,30.0,50.0,0.0
1740.0,normal,C,S,0.22,0.0,7.72,28.0,50.0,0.0
1740.0,normal,C,E,0.4,15.0,1.64,2.0,50.0,0.0
1740.0,normal,C,W,0.34,11.0,2.42,2.0,50.0,0.0
1745.0,normal,C,N,0.14,0.0,10.49,36.0,50.0,0.0
1745.0,normal,C,S,0.18,0.0,10.01,34.0,50.0,0.0
1745.0,normal,C,E,0.44,17.0,0.84,0.0,50.0,0.0
1745.0,normal,C,W,0.38,14.0,1.63,0.0,50.0,0.0
1750.0,normal,C,N,0.16,0.0,12.62,36.0,50.0,0.0
1750.0,normal,C,S,0.16,0.0,10.71,34.0,50.0,0.0
1750.0,normal,C,E,0.48,20.0,0.39,0.0,50.0,0.0
1750.0,normal,C,W,0.42,16.0,0.83,0.0,50.0,0.0
1755.0,normal,C,N,0.16,0.0,11.2,36.0,50.0,1.0
1755.0,normal,C,S,0.16,0.0,9.85,34.0,50.0,1.0
1755.0,normal,C,E,0.5,23.0,0.17,0.0,50.0,1.0
1755.0,normal,C,W,0.46,19.0,0.67,0.0,50.0,1.0
1760.0,normal,C,N,0.18,3.0,6.83,30.0,50.0,2.0
1760.0,normal,C,S,0.18,3.0,6.13,28.0,50.0,2.0
1760.0,normal,C,E,0.46,20.0,0.29,4.0,50.0,2.0
1760.0,normal,C,W,0.44,18.0,0.65,4.0,50.0,2.0
1765.0,normal,C,N,0.18,5.0,2.86,24.0,50.0,2.0
1765.0,normal,C,S,0.18,7.0,1.89,24.0,50.0,2.0
1765.0,normal,C,E,0.42,16.0,0.91,8.0,50.0,2.0
1765.0,normal,C,W,0.42,16.0,1.15,8.0,50.0,2.0
1770.0,normal,C,N,0.18,8.0,1.37,20.0,50.0,2.0
1770.0,normal,C,S,0.18,9.0,0.06,18.0,50.0,2.0
1770.0,normal,C,E,0.36,13.0,1.57,14.0,50.0,2.0
1770.0,normal,C,W,0.36,12.0,1.89,14.0,50.0,2.0
1775.0,normal,C,N,0.22,9.0,1.06,14.0,50.0,2.0
1775.0,normal,C,S,0.22,9.0,1.01,14.0,50.0,2.0
1775.0,normal,C,E,0.32,8.0,3.28,18.0,50.0,2.0
1775.0,normal,C,W,0.3,8.0,3.21,20.0,50.0,2.0
1780.0,normal,C,N,0.26,9.0,3.02,8.0,50.0,2.0
1780.0,normal,C,S,0.26,9.0,2.83,8.0,50.0,2.0
1780.0,normal,C,E,0.26,4.0,4.67,24.0,50.0,2.0
1780.0,normal,C,W,0.26,4.0,5.67,24.0,50.0,2.0
1785.0,normal,C,N,0.32,10.0,3.22,4.0,50.0,2.0
1785.0,normal,C,S,0.3,9.0,3.44,4.0,50.0,2.0
1785.0,normal,C,E,0.22,1.0,7.61,28.0,50.0,2.0
1785.0,normal,C,W,0.2,0.0,8.24,30.0,50.0,2.0
1790.0,normal,C,N,0.36,12.0,2.37,0.0,50.0,2.0
1790.0,normal,C,S,0.36,11.0,2.36,0.0,50.0,2.0
1790.0,normal,C,E,0.18,0.0,10.5,34.0,50.0,2.0
1790.0,normal,C,W,0.14,0.0,11.09,36.0,50.0,2.0
1795.0,normal,C,N,0.42,15.0,1.34,0.0,50.0,2.0
1795.0,normal,C,S,0.4,14.0,1.67,0.0,50.0,2.0
1795.0,normal,C,E,0.18,0.0,10.9,34.0,50.0,2.0
1795.0,normal,C,W,0.14,0.0,11.72,36.0,50.0,2.0
1800.0,normal,C,N,0.44,18.0,0.63,0.0,50.0,3.0
1800.0,normal,C,S,0.44,18.0,0.87,0.0,50.0,3.0
1800.0,normal,C,E,0.18,0.0,9.39,34.0,50.0,3.0
1800.0,normal,C,W,0.16,0.0,10.15,36.0,50.0,3.0
1805.0,normal,C,N,0.44,16.0,0.74,4.0,50.0,0.0
1805.0,normal,C,S,0.44,16.0,0.73,4.0,50.0,0.0
1805.0,normal,C,E,0.18,4.0,4.37,28.0,50.0,0.0
1805.0,normal,C,W,0.18,3.0,7.26,30.0,50.0,0.0
1810.0,normal,C,N,0.42,15.0,1.12,8.0,50.0,0.0
1810.0,normal,C,S,0.42,15.0,1.02,8.0,50.0,0.0
1810.0,normal,C,E,0.2,7.0,1.63,24.0,50.0,0.0
1810.0,normal,C,W,0.22,6.0,4.59,24.0,50.0,0.0
1815.0,normal,C,N,0.36,12.0,1.6,14.0,50.0,0.0
1815.0,normal,C,S,0.36,12.0,1.63,14.0,50.0,0.0
1815.0,normal,C,E,0.22,9.0,1.31,18.0,50.0,0.0
1815.0,normal,C,W,0.24,8.0,2.98,20.0,50.0,0.0
1820.0,normal,C,N,0.32,8.0,3.55,18.0,50.0,0.0
1820.0,normal,C,S,0.32,8.0,3.1,18.0,50.0,0.0
1820.0,normal,C,E,0.26,9.0,3.02,14.0,50.0,0.0
1820.0,normal,C,W,0.3,10.0,2.43,14.0,50.0,0.0
1825.0,normal,C,N,0.26,4.0,5.5,24.0,50.0,0.0
1825.0,normal,C,S,0.26,4.0,5.38,24.0,50.0,0.0
1825.0,normal,C,E,0.32,10.0,3.42,8.0,50.0,0.0
1825.0,normal,C,W,0.34,11.0,2.63,8.0,50.0,0.0
1830.0,normal,C,N,0.2,0.0,8.54,30.0,50.0,0.0
1830.0,normal,C,S,0.2,0.0,7.99,30.0,50.0,0.0
1830.0,normal,C,E,0.36,12.0,2.43,4.0,50.0,0.0
1830.0,normal,C,W,0.38,14.0,1.7,4.0,50.0,0.0
1835.0,normal,C,N,0.16,0.0,11.91,36.0,50.0,0.0
1835.0,normal,C,S,0.18,0.0,11.14,34.0,50.0,0.0
1835.0,normal,C,E,0.4,15.0,1.35,0.0,50.0,0.0
1835.0,normal,C,W,0.42,17.0,1.07,0.0,50.0,0.0
1840.0,normal,C,N,0.14,0.0,11.85,38.0,50.0,0.0
1840.0,normal,C,S,0.14,0.0,11.58,36.0,50.0,0.0
1840.0,normal,C,E,0.44,18.0,0.79,0.0,50.0,0.0
1840.0,normal,C,W,0.46,20.0,0.56,0.0,50.0,0.0
1845.0,normal,C,N,0.18,0.0,10.44,36.0,50.0,1.0
1845.0,normal,C,S,0.16,1.0,8.42,34.0,50.0,1.0
1845.0,normal,C,E,0.48,22.0,0.37,0.0,50.0,1.0
1845.0,normal,C,W,0.5,24.0,0.23,0.0,50.0,1.0
1850.0,normal,C,N,0.18,3.0,5.56,30.0,50.0,2.0
1850.0,normal,C,S,0.16,4.0,4.38,28.0,50.0,2.0
1850.0,normal,C,E,0.46,19.0,0.39,4.0,50.0,2.0
1850.0,normal,C,W,0.46,20.0,0.32,4.0,50.0,2.0
1855.0,normal,C,N,0.22,6.0,2.36,26.0,50.0,2.0
1855.0,normal,C,S,0.18,6.0,1.23,24.0,50.0,2.0
1855.0,normal,C,E,0.42,17.0,0.95,8.0,50.0,2.0
1855.0,normal,C,W,0.42,16.0,1.09,8.0,50.0,2.0
1860.0,normal,C,N,0.26,9.0,3.47,20.0,50.0,2.0
1860.0,normal,C,S,0.2,8.0,1.37,18.0,50.0,2.0
1860.0,normal,C,E,0.36,12.0,1.73,14.0,50.0,2.0
1860.0,normal,C,W,0.36,12.0,1.92,14.0,50.0,2.0
1865.0,normal,C,N,0.32,10.0,2.79,14.0,50.0,2.0
1865.0,normal,C,S,0.24,8.0,3.07,12.0,50.0,2.0
1865.0,normal,C,E,0.32,8.0,3.29,18.0,50.0,2.0
1865.0,normal,C,W,0.3,8.0,3.26,20.0,50.0,2.0
1870.0,normal,C,N,0.36,12.0,2.5,8.0,50.0,2.0
1870.0,normal,C,S,0.28,9.0,3.44,8.0,50.0,2.0
1870.0,normal,C,E,0.26,4.0,4.98,24.0,50.0,2.0
1870.0,normal,C,W,0.26,4.0,5.67,24.0,50.0,2.0
1875.0,normal,C,N,0.4,15.0,1.51,2.0,50.0,2.0
1875.0,normal,C,S,0.32,11.0,2.87,2.0,50.0,2.0
1875.0,normal,C,E,0.22,0.0,8.04,28.0,50.0,2.0
1875.0,normal,C,W,0.2,0.0,8.8,30.0,50.0,2.0
1880.0,normal,C,N,0.44,18.0,0.79,0.0,50.0,2.0
1880.0,normal,C,S,0.38,13.0,2.02,0.0,50.0,2.0
1880.0,normal,C,E,0.16,0.0,10.29,34.0,50.0,2.0
1880.0,normal,C,W,0.16,0.0,10.95,36.0,50.0,2.0
1885.0,normal,C,N,0.48,21.0,0.4,0.0,50.0,2.0
1885.0,normal,C,S,0.42,15.0,1.27,0.0,50.0,2.0
1885.0,normal,C,E,0.12,0.0,11.38,36.0,50.0,2.0
1885.0,normal,C,W,0.16,0.0,11.2,36.0,50.0,2.0
1890.0,normal,C,N,0.5,25.0,0.04,0.0,50.0,3.0
1890.0,normal,C,S,0.46,19.0,0.64,0.0,50.0,3.0
1890.0,normal,C,E,0.12,0.0,8.0,34.0,50.0,3.0
1890.0,normal,C,W,0.18,1.0,8.96,34.0,50.0,3.0
1895.0,normal,C,N,0.46,21.0,0.27,4.0,50.0,0.0
1895.0,normal,C,S,0.46,17.0,0.7,4.0,50.0,0.0
1895.0,normal,C,E,0.12,3.0,2.24,28.0,50.0,0.0
1895.0,normal,C,W,0.18,5.0,3.93,28.0,50.0,0.0
1900.0,normal,C,N,0.42,16.0,1.05,8.0,50.0,0.0
1900.0,normal,C,S,0.42,16.0,1.23,8.0,50.0,0.0
1900.0,normal,C,E,0.12,5.0,1.65,24.0,50.0,0.0
1900.0,normal,C,W,0.2,8.0,1.42,22.0,50.0,0.0
1905.0,normal,C,N,0.36,13.0,1.73,14.0,50.0,0.0
1905.0,normal,C,S,0.36,11.0,1.82,14.0,50.0,0.0
1905.0,normal,C,E,0.14,6.0,0.71,18.0,50.0,0.0
1905.0,normal,C,W,0.24,9.0,1.71,18.0,50.0,0.0
1910.0,normal,C,N,0.3,8.0,2.84,20.0,50.0,0.0
1910.0,normal,C,S,0.32,8.0,3.47,18.0,50.0,0.0
1910.0,normal,C,E,0.18,6.0,2.92,14.0,50.0,0.0
1910.0,normal,C,W,0.28,10.0,2.19,12.0,50.0,0.0
1915.0,normal,C,N,0.26,3.0,4.63,24.0,50.0,0.0
1915.0,normal,C,S,0.26,4.0,5.17,24.0,50.0,0.0
1915.0,normal,C,E,0.24,6.0,5.47,8.0,50.0,0.0
1915.0,normal,C,W,0.32,10.0,2.91,6.0,50.0,0.0
1920.0,normal,C,N,0.22,0.0,7.9,28.0,50.0,0.0
1920.0,normal,C,S,0.22,0.0,8.28,28.0,50.0,0.0
1920.0,normal,C,E,0.28,7.0,4.6,2.0,50.0,0.0
1920.0,normal,C,W,0.36,12.0,2.46,2.0,50.0,0.0
1925.0,normal,C,N,0.18,0.0,10.86,34.0,50.0,0.0
1925.0,normal,C,S,0.16,0.0,10.17,34.0,50.0,0.0
1925.0,normal,C,E,0.34,9.0,3.14,0.0,50.0,0.0
1925.0,normal,C,W,0.42,15.0,1.41,0.0,50.0,0.0
1930.0,normal,C,N,0.16,0.0,11.99,36.0,50.0,0.0
1930.0,normal,C,S,0.14,0.0,11.22,36.0,50.0,0.0
1930.0,normal,C,E,0.38,12.0,1.96,0.0,50.0,0.0
1930.0,normal,C,W,0.46,19.0,0.67,0.0,50.0,0.0
1935.0,normal,C,N,0.18,1.0,8.64,34.0,50.0,1.0
1935.0,normal,C,S,0.18,1.0,9.47,34.0,50.0,1.0
1935.0,normal,C,E,0.42,16.0,1.15,0.0,50.0,1.0
1935.0,normal,C,W,0.48,21.0,0.38,0.0,50.0,1.0
1940.0,normal,C,N,0.18,4.0,4.72,28.0,50.0,2.0
1940.0,normal,C,S,0.2,4.0,5.55,28.0,50.0,2.0
1940.0,normal,C,E,0.42,14.0,1.04,4.0,50.0,2.0
1940.0,normal,C,W,0.46,19.0,0.31,4.0,50.0,2.0
1945.0,normal,C,N,0.18,6.0,2.49,22.0,50.0,2.0
1945.0,normal,C,S,0.2,6.0,2.69,24.0,50.0,2.0
1945.0,normal,C,E,0.42,13.0,1.43,8.0,50.0,2.0
1945.0,normal,C,W,0.42,17.0,1.04,8.0,50.0,2.0
1950.0,normal,C,N,0.2,9.0,1.05,18.0,50.0,2.0
1950.0,normal,C,S,0.22,9.0,0.8,18.0,50.0,2.0
1950.0,normal,C,E,0.36,12.0,1.93,14.0,50.0,2.0
1950.0,normal,C,W,0.36,12.0,1.67,14.0,50.0,2.0
1955.0,normal,C,N,0.24,9.0,2.38,14.0,50.0,2.0
1955.0,normal,C,S,0.26,10.0,1.54,14.0,50.0,2.0
